case,file,col,qtype,ref_peak,R,Z,EP,EM,ES,R_h64,peak_diff,tol_b6,tol_src,band_arith_h64,band_ladder,band_ens,n_ens,band,step_h1_h8,step_h8_h64,arith_h1,arith_h8,flat,std_ratio,maxpt_diff,orig_in_ens,band_ens_p90,iso_ok,band_ok,passed
2513,t30,8,spring,249.88,0.9998702431606221,1.0,1.0,0.9995406708277298,0.9998105449753804,0.9975944366210225,0.0,0.0,none,0.0,0.00020009604610217452,0.21738434448535307,93,0.21738434448535307,0.00020009604610217452,0.0,0.0,0.0,False,0.15515528908963477,0.0008404033936289418,True,0.1672402753321593,True,True,True
2513,t31,1,spring,1.241,0.9998953714033487,1.0,1.0,0.999973918826695,0.9995029381900483,0.9992543149612898,0.0,0.0,none,0.0,0.0,0.14746172441579375,93,0.14746172441579375,0.0,0.0,0.0,0.0,False,0.12327880064400067,0.0008058017727639007,True,0.07542304593070097,True,True,True
2513,t31,2,spring,1406.25,0.9999306547889293,1.0,1.0,0.9999086327907267,0.9997446411539187,0.999229247044938,2.8444444444418576e-05,0.0,none,0.0,7.111111111104644e-06,0.17299199999999998,93,0.17299199999999998,0.0,7.111111111104644e-06,5.688888888883715e-05,0.0,False,0.12428416071477197,0.0006471111111110884,True,0.06923093333333333,True,True,True
2513,t31,3,spring,1290.87,0.9999623027624391,1.0,1.0,0.9999403253648422,0.9998711884473533,0.9994543775465814,2.324014037060284e-05,0.0,none,0.0,1.54934269136178e-05,0.14712558197184852,93,0.14712558197184852,1.54934269136178e-05,7.7467134568089e-06,2.3240140370426702e-05,0.0,False,0.12324864883736965,0.00016268098259316307,True,0.07550411737820223,True,True,True
2513,t31,4,spring,479.55,0.9997524222817293,1.0,1.0,0.9991975018784299,0.9995646095302164,0.9973509275730359,0.0,0.0,none,0.0,4.170576582220551e-05,0.2366176623918256,93,0.2366176623918256,4.170576582220551e-05,0.0,0.0,0.0,False,0.15115714386031762,0.002022729642373056,True,0.07474507350641224,True,True,True
2513,t31,5,spring,1.224,0.9999093673232666,1.0,1.0,0.999963972197914,0.9995828644184184,0.9990938649650443,0.0,0.0,none,0.0,0.0,0.06290849673202611,93,0.06290849673202611,0.0,0.0,0.0,0.0,False,0.11820933674720267,0.0008169934640522884,True,0.04346405228758163,True,True,True
2513,t31,6,spring,1400.55,0.9999159967563228,1.0,1.0,0.9999084142032856,0.999671569578328,0.9989439148948231,7.140052122374e-06,0.0,none,0.0,9.282067759102434e-05,0.05967655563885611,93,0.05967655563885611,9.282067759102434e-05,0.0,4.9980364856618e-05,0.0,False,0.11968330393811855,0.0017992931348398916,True,0.045724893791724654,True,True,True
2513,t31,7,spring,1272.61,0.9999489834635995,1.0,1.0,0.9999348909464398,0.999810026371557,0.9992412599202982,0.0,0.0,none,0.0,1.5715733807065155e-05,0.06244646828172027,93,0.06244646828172027,1.5715733807065155e-05,0.0,3.143146761377297e-05,0.0,False,0.11824061512145179,0.0005736242839518704,True,0.04360173187386557,True,True,True
2513,t31,8,spring,479.25,0.9996981580614638,1.0,1.0,0.9990486876488983,0.99944210265842,0.9964540910741063,2.086593635887513e-05,0.0,none,0.0,4.173187271775026e-05,0.12394366197183106,93,0.12394366197183106,4.173187271775026e-05,0.0,4.173187271775026e-05,0.0,False,0.15465170086237692,0.004527908189879995,True,0.06049869587897751,True,True,True
2513,t32,1,spring,61.571,0.9995505180277198,1.0,1.0,0.9999720363988642,0.9977805537397346,0.9989331143247627,0.0,0.0,none,0.0,0.0001136898864726089,0.641795650549772,93,0.641795650549772,0.0001136898864726089,0.0,9.744847411931311e-05,0.0,False,0.02846084727311568,0.00011368988647249349,True,0.07651329359601097,True,True,True
2589,t21,3,lin_acc,1.0,1.0,1.0,1.0,1.0,1.0,0.9957526239949799,0.0,0.1,B.6,0.0,0.0,70.577,93,70.577,0.0,0.0,0.0,0.0,False,0.47905446219472514,0.0,True,70.3998,True,True,True
2589,t21,4,lin_acc,1.0,1.0,1.0,1.0,1.0,1.0,0.9944586342923876,0.0,0.1,B.6,0.0,0.0,71.223,93,71.223,0.0,0.0,0.0,0.0,False,0.4181093925754891,0.0,True,70.75019999999999,True,True,True
2589,t21,7,lin_acc,3.339,1.0,1.0,1.0,1.0,1.0,0.9898438157915398,0.0,0.1,B.6,0.0,0.0,0.4225816112608566,93,0.4225816112608566,0.0,0.0,0.0,0.0,False,0.14863495783637623,0.0,True,0.3924528301886791,True,True,True
2589,t21,8,lin_acc,3.339,1.0,1.0,1.0,1.0,1.0,0.9880093977756523,0.0,0.1,B.6,0.0,0.0,0.4225816112608566,93,0.4225816112608566,0.0,0.0,0.0,0.0,False,0.09815469539420596,0.0,True,0.39257262653489056,True,True,True
2589,t22,2,lin_vel,15.909,1.0,1.0,1.0,1.0,1.0,0.9997357410051302,0.0,0.01,B.6,0.0,0.0001257150040857796,2.9276510151486574,93,2.9276510151486574,0.0001257150040857796,0.0,0.0,0.0,False,0.3883573038763269,0.0,True,2.5401722295555946,True,True,True
2589,t22,3,lin_vel,199.413,1.0,1.0,1.0,1.0,1.0,0.9997232222330936,0.0,0.01,B.6,0.0,0.00020560344611432962,0.543154157452122,93,0.543154157452122,0.00020560344611432962,0.0,0.0,0.0,False,0.3089627038704366,0.0,True,0.37050844227808627,True,True,True
2589,t22,4,lin_vel,200.043,1.0,1.0,1.0,1.0,1.0,0.9998057638802973,0.0,0.01,B.6,0.0,0.00020995485970517133,0.5395389991151903,93,0.5395389991151903,0.00020495593447407214,4.998925231099188e-06,0.0,0.0,False,0.3020195084711127,0.0,True,0.36862074653949406,True,True,True
2589,t22,6,lin_vel,59.683,1.0,1.0,1.0,1.0,1.0,0.9988399516507441,0.0,0.01,B.6,0.0,0.0019938676004892476,1.970443844980983,93,1.970443844980983,0.0019603572206490514,3.351037984019644e-05,0.0,0.0,False,0.35301646097890615,0.0,True,1.5107451032957442,True,True,True
2589,t22,7,lin_vel,178.046,1.0,1.0,1.0,1.0,1.0,0.999334848744499,0.0,0.01,B.6,0.0,0.0004100064028395981,1.0099805668198105,93,1.0099805668198105,0.00040438987677343343,5.6165260661646605e-06,0.0,0.0,False,0.24972711404871828,0.0,True,0.710233310492794,True,True,True
2589,t22,8,lin_vel,187.783,1.0,1.0,1.0,1.0,1.0,0.9994548887832756,0.0,0.01,B.6,0.0,0.0005698066385135999,0.9902706847797725,93,0.9902706847797725,0.000559156047139463,1.0650591374136902e-05,0.0,0.0,False,0.24718746469996958,0.0,True,0.673166367562559,True,True,True
2589,t22,10,lin_vel,32.889,1.0,1.0,1.0,1.0,1.0,0.9988761184201304,0.0,0.01,B.6,0.0,0.0019763446745113813,3.7731764419714797,93,3.7731764419714797,0.0019459393718264481,3.0405302684933407e-05,0.0,0.0,False,0.44235577560743244,0.0,True,3.117486089574021,True,True,True
2589,t22,11,lin_vel,150.693,1.0,1.0,1.0,1.0,1.0,0.9994248839751192,0.0,0.01,B.6,0.0,0.000637056797594946,0.6608402513719946,93,0.6608402513719946,0.0006304207892868206,6.636008308125481e-06,0.0,0.0,False,0.30118110198574544,0.0,True,0.539080116528306,True,True,True
2589,t22,12,lin_vel,151.721,1.0,1.0,1.0,1.0,1.0,0.999496605720974,0.0,0.01,B.6,0.0,0.0005141015416455398,0.6878349074946778,93,0.6878349074946778,0.0005009194508340533,1.3182090811486542e-05,0.0,0.0,False,0.3016903331188518,0.0,True,0.5733431759611392,True,True,True
2589,t23,1,lin_disp,40.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.008249999999999957,93,0.008249999999999957,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.00406999999999993,True,True,True
2589,t23,2,lin_disp,9.02,1.0,1.0,1.0,1.0,1.0,0.9998432285722458,0.0,0.0,none,0.0,0.00011086474501122197,1.2415742793791573,93,1.2415742793791573,0.00011086474501122197,0.0,0.0,0.0,False,0.4020337557210414,0.0,True,0.7782261640798227,True,True,True
2589,t23,3,lin_disp,76.551,1.0,1.0,1.0,1.0,1.0,0.9999420563874098,0.0,0.0,none,0.0,0.0,0.00026126373267489674,93,0.00026126373267489674,0.0,0.0,0.0,0.0,False,0.17788356356936907,0.0,True,0.00019594779950621896,True,True,True
2589,t23,4,lin_disp,86.408,1.0,1.0,1.0,1.0,1.0,0.9999527505553168,0.0,0.0,none,0.0,0.0,0.0002083140449958416,93,0.0002083140449958416,0.0,0.0,0.0,0.0,False,0.12416532529725098,0.0,True,0.0001550782334967837,True,True,True
2589,t23,5,lin_disp,40.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.012325000000000053,93,0.012325000000000053,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.00625,True,True,True
2589,t23,6,lin_disp,9.112,1.0,1.0,1.0,1.0,1.0,0.9995444687446299,0.0,0.0,none,0.0,0.0,0.9183494293239685,93,0.9183494293239685,0.0,0.0,0.0,0.0,False,0.3106514613425811,0.0,True,0.23156277436347666,True,True,True
2589,t23,7,lin_disp,80.104,1.0,1.0,1.0,1.0,1.0,0.9998668996831462,0.0,0.0,none,0.0,0.0,0.0012858284230499654,93,0.0012858284230499654,0.0,0.0,0.0,0.0,False,0.19943489101629025,0.0,True,0.0011285329072204667,True,True,True
2589,t23,8,lin_disp,89.704,1.0,1.0,1.0,1.0,1.0,0.9999021150539441,0.0,0.0,none,0.0,0.0,0.0010255952911798667,93,0.0010255952911798667,0.0,0.0,0.0,0.0,False,0.14490913987874735,0.0,True,0.0008962811022919532,True,True,True
2589,t23,9,lin_disp,40.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.02032500000000006,93,0.02032500000000006,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.008525000000000027,True,True,True
2589,t23,10,lin_disp,5.186,1.0,1.0,1.0,1.0,1.0,0.9995107912156217,0.0,0.0,none,0.0,0.004435017354415674,3.9618202853837254,93,3.9618202853837254,0.004435017354415674,0.0,0.0,0.0,False,0.5505958618540827,0.0,True,2.9521018125723093,True,True,True
2589,t23,11,lin_disp,71.171,1.0,1.0,1.0,1.0,1.0,0.9998482577921537,0.0,0.0,none,0.0,0.0,0.0015034213373424472,93,0.0015034213373424472,0.0,0.0,0.0,0.0,False,0.13286606428098577,0.0,True,0.001194306669851596,True,True,True
2589,t23,12,lin_disp,81.759,1.0,1.0,1.0,1.0,1.0,0.9998633186726673,0.0,0.0,none,0.0,0.0,0.001076334103890802,93,0.001076334103890802,0.0,0.0,0.0,0.0,False,0.09342490655727616,0.0,True,0.0008586210692400814,True,True,True
2589,t24,1,lin_disp,40.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,True,True,True
2589,t24,2,lin_disp,9.832,1.0,1.0,1.0,1.0,1.0,0.9994625559807689,0.0,0.0,none,0.0,0.0,0.0038649308380797652,93,0.0038649308380797652,0.0,0.0,0.0,0.0,False,0.004126762294154386,0.0,True,0.00313262815296982,True,True,True
2589,t24,3,lin_disp,44.998,1.0,1.0,1.0,1.0,1.0,0.9978159624647192,0.0,0.0,none,0.0,0.0,0.0019334192630784323,93,0.0019334192630784323,0.0,0.0,0.0,0.0,True,0.00016241017025468222,0.0,True,0.0016711853860170514,True,True,True
2589,t24,4,lin_disp,60.98,1.0,1.0,1.0,1.0,1.0,0.9971685753904119,0.0,0.0,none,0.0,0.0,0.0012135126270908178,93,0.0012135126270908178,0.0,0.0,0.0,0.0,True,6.835232286966222e-05,0.0,True,0.0010790423089536876,True,True,True
2589,t25,1,ang_acc,10.285,1.0,1.0,1.0,1.0,1.0,0.9907158301869277,0.0,0.1,B.6,0.0,0.004958677685950428,15.243266893534274,93,15.243266893534274,0.00476421973748172,0.0001944579484687086,0.0,0.0,False,0.12496129367423736,0.0,True,12.959261059795814,True,True,True
2589,t25,4,ang_acc,10.285,1.0,1.0,1.0,1.0,1.0,0.9904441254798978,0.0,0.1,B.6,0.0,0.004958677685950428,17.88663101604278,93,17.88663101604278,0.00476421973748172,0.0001944579484687086,0.0,0.0,False,0.12490794738580485,0.0,True,13.840447253281477,True,True,True
2589,t27,3,ang_disp,123.041,1.0,1.0,1.0,1.0,1.0,0.999678887817915,0.0,0.0,none,0.0,0.0014954364805227322,0.7871685048073406,93,0.7871685048073406,0.001471054363992469,2.4382116530263196e-05,0.0,0.0,False,0.5235861589756501,0.0,True,0.6761908632081989,True,True,True
2589,t27,4,ang_disp,123.041,1.0,1.0,1.0,1.0,1.0,0.999650243665888,0.0,0.0,none,0.0,0.0014954364805227322,0.7873229248786989,93,0.7873229248786989,0.001471054363992469,2.4382116530263196e-05,0.0,0.0,False,0.22018499484253412,0.0,True,0.676190863208199,True,True,True
2589,t28,1,contact,52.152,1.0,1.0,1.0,1.0,1.0,0.9996778645248608,0.0,0.0,none,0.0,0.0002300966405890561,0.9322365393465257,93,0.9322365393465257,0.0002300966405890561,0.0,0.0,0.0,False,0.26388800610129015,0.0,True,0.7623561895996317,True,True,True
2589,t28,2,contact,38.85,1.0,1.0,1.0,1.0,1.0,0.995078879053029,0.0,0.0,none,0.0,0.0,2.5809523809523807,93,2.5809523809523807,0.0,0.0,0.0,0.0,False,0.33895798055295695,0.0,True,2.0556499356499316,True,True,True
2589,t28,3,contact,5.42,1.0,1.0,1.0,1.0,1.0,0.994212593456842,0.0,0.0,none,0.0,0.02214022140221404,2.433579335793358,93,2.433579335793358,0.02029520295202958,0.0018450184501844625,0.0,0.0,False,0.21251645895237434,0.0,True,1.7243542435424342,True,True,True
2589,t28,4,contact,38.85,1.0,1.0,1.0,1.0,1.0,0.9951350484293768,0.0,0.0,none,0.0,0.0,2.58018018018018,93,2.58018018018018,0.0,0.0,0.0,0.0,False,0.33998467145563166,0.0,True,2.0568339768339734,True,True,True
2589,t28,5,contact,40.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.02212499999999995,93,0.02212499999999995,0.0,0.0,0.0,0.0,False,0.48125944609488175,0.0,True,0.012534999999999918,True,True,True
2589,t28,6,contact,46.265,1.0,1.0,1.0,1.0,1.0,0.9994799020461813,0.0,0.0,none,0.0,0.0013184913001188792,0.7318923592348429,93,0.7318923592348429,0.0012968766886415708,2.161461147730832e-05,0.0,0.0,False,0.41793780156290117,0.0,True,0.7016405490111316,True,True,True
2589,t28,7,contact,72.178,1.0,1.0,1.0,1.0,1.0,0.9993454854126707,0.0,0.0,none,0.0,9.698246002924426e-05,0.01687494804511075,93,0.01687494804511075,9.698246002924426e-05,0.0,0.0,0.0,False,0.336396587011824,0.0,True,0.011213943306824747,True,True,True
2589,t29,2,spring,21.43,1.0,1.0,1.0,1.0,1.0,0.9989836266805143,0.0,0.0,none,0.0,0.0013999066728885273,0.5408306112925805,93,0.5408306112925805,0.0013999066728885273,0.00046663555762956434,0.0,0.0,False,0.10263372691111018,0.0,True,0.2983667755482967,True,True,True
2589,t29,3,spring,9.62,1.0,1.0,1.0,1.0,1.0,0.9994442294116389,0.0,0.0,none,0.0,0.0,0.18191268191268192,93,0.18191268191268192,0.0,0.0,0.0,0.0,False,0.19861967368963632,0.0,True,0.149064449064449,True,True,True
2589,t29,4,spring,20.6,1.0,1.0,1.0,1.0,1.0,0.9969291019269768,0.0,0.0,none,0.0,0.0009708737864079187,0.6800970873786408,93,0.6800970873786408,0.0009708737864079187,0.0,0.0,0.0,False,0.13028516987761163,0.0,True,0.4285436893203881,True,True,True
2638_Start_135_,t21,1,lin_acc,1.68,1.0,1.0,1.0,1.0,1.0,0.9999972221329854,0.0,0.1,B.6,0.0,0.0,0.0023809523809523833,93,0.0023809523809523833,0.0,0.0,0.0,0.0,False,0.49908913884293254,0.0,True,0.0017857142857143535,True,True,True
2638_Start_135_,t21,3,lin_acc,2.02,1.0,1.0,1.0,1.0,1.0,0.999997041126827,0.0,0.1,B.6,0.0,0.0,0.0004950495049504405,93,0.0004950495049504405,0.0,0.0,0.0,0.0,False,0.48409315003368103,0.0,True,0.0004950495049504405,True,True,True
2638_Start_135_,t21,4,lin_acc,2.021,1.0,1.0,1.0,1.0,1.0,0.999992944478261,0.0,0.1,B.6,0.0,0.0,0.0004948045522018258,93,0.0004948045522018258,0.0,0.0,0.0,0.0,False,0.30707794735717764,0.0,True,0.0,True,True,True
2638_Start_135_,t21,5,lin_acc,1.305,1.0,1.0,1.0,1.0,1.0,0.9999863256085378,0.0,0.1,B.6,0.0,0.0,0.06360153256704978,93,0.06360153256704978,0.0,0.0,0.0,0.0,False,0.39289073415242387,0.0,True,0.039386973180076716,True,True,True
2638_Start_135_,t21,7,lin_acc,2.463,1.0,1.0,1.0,1.0,1.0,0.9999866767518483,0.0,0.1,B.6,0.0,0.0,0.08607389362565984,93,0.08607389362565984,0.0,0.0,0.0,0.0,False,0.267869141064321,0.0,True,0.05367438083637826,True,True,True
2638_Start_135_,t21,8,lin_acc,2.782,1.0,1.0,1.0,1.0,1.0,0.9999820614744965,0.0,0.1,B.6,0.0,0.0,0.09884974838245864,93,0.09884974838245864,0.0,0.0,0.0,0.0,False,0.16177148332273875,0.0,True,0.06161035226455795,True,True,True
2638_Start_135_,t22,1,lin_vel,199.368,1.0,1.0,1.0,1.0,1.0,0.9999986417157498,0.0,0.01,B.6,0.0,0.0,8.025360138031747e-05,93,8.025360138031747e-05,0.0,0.0,0.0,0.0,False,0.445194451634203,0.0,True,6.520605112157031e-05,True,True,True
2638_Start_135_,t22,3,lin_vel,151.446,1.0,1.0,1.0,1.0,1.0,0.9999990052275556,0.0,0.01,B.6,0.0,0.0,0.00025751753100125254,93,0.00025751753100125254,0.0,0.0,0.0,0.0,False,0.5072823867762895,0.0,True,0.00017035775127789604,True,True,True
2638_Start_135_,t22,4,lin_vel,199.839,1.0,1.0,1.0,1.0,1.0,0.9999988945982923,0.0,0.01,B.6,0.0,0.0,0.00010508459309737632,93,0.00010508459309737632,0.0,0.0,0.0,0.0,False,0.3347735493446721,0.0,True,6.7053978452747e-05,True,True,True
2638_Start_135_,t22,5,lin_vel,79.408,1.0,1.0,1.0,1.0,1.0,0.9999946364464743,0.0,0.01,B.6,0.0,0.0,0.0005163207737255291,93,0.0005163207737255291,0.0,0.0,0.0,0.0,False,0.4466280414021774,0.0,True,0.0003954261535362303,True,True,True
2638_Start_135_,t22,7,lin_vel,63.503,1.0,1.0,1.0,1.0,1.0,0.9999971406756776,0.0,0.01,B.6,0.0,0.0,0.001228288427318441,93,0.001228288427318441,0.0,0.0,0.0,0.0,False,0.4614061009722063,0.0,True,0.0008692502716406981,True,True,True
2638_Start_135_,t22,8,lin_vel,81.36,1.0,1.0,1.0,1.0,1.0,0.9999969999730295,0.0,0.01,B.6,0.0,0.0,0.0005285152409046997,93,0.0005285152409046997,0.0,0.0,0.0,0.0,False,0.32760936125456774,0.0,True,0.0003490658800392165,True,True,True
2638_Start_135_,t23,1,lin_disp,139.07,1.0,1.0,1.0,1.0,1.0,0.9999997087126131,0.0,0.0,none,0.0,0.0,2.876249370813747e-05,93,2.876249370813747e-05,0.0,0.0,0.0,0.0,False,0.13666582170880495,0.0,True,1.4381246854170919e-05,True,True,True
2638_Start_135_,t23,2,lin_disp,42.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.0027294117647058743,93,0.0027294117647058743,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0020658823529412103,True,True,True
2638_Start_135_,t23,3,lin_disp,126.36,1.0,1.0,1.0,1.0,1.0,0.9999988356946704,0.0,0.0,none,0.0,0.0,0.0008072174738841711,93,0.0008072174738841711,0.0,0.0,0.0,0.0,False,0.1937674519189252,0.0,True,0.0006900918012028784,True,True,True
2638_Start_135_,t23,4,lin_disp,184.719,1.0,1.0,1.0,1.0,1.0,0.9999990632826783,0.0,0.0,none,0.0,0.0,0.00048722654410214116,93,0.00048722654410214116,0.0,0.0,0.0,0.0,False,0.1408375284493057,0.0,True,0.00035838219132849973,True,True,True
2638_Start_135_,t23,5,lin_disp,1.709,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.005266237565828039,93,0.005266237565828039,0.0,0.0,0.0,0.0,False,0.39357827332579404,0.0,True,0.0040959625511994705,True,True,True
2638_Start_135_,t23,6,lin_disp,6.879,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.0011629597325192626,93,0.0011629597325192626,0.0,0.0,0.0,0.0,True,1.2911446717547976e-16,0.0,True,0.0008722197993894792,True,True,True
2638_Start_135_,t23,7,lin_disp,2.392,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.0008361204013377006,93,0.0008361204013377006,0.0,0.0,0.0,0.0,False,0.3564356343843663,0.0,True,0.0004180602006688503,True,True,True
2638_Start_135_,t23,8,lin_disp,7.311,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.00041034058268364296,93,0.00041034058268364296,0.0,0.0,0.0,0.0,False,0.022282104169578102,0.0,True,0.00041034058268364296,True,True,True
2638_Start_135_,t23,9,lin_disp,1.709,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.005266237565827909,93,0.005266237565827909,0.0,0.0,0.0,0.0,False,0.39357827332579404,0.0,True,0.003510825043885316,True,True,True
2638_Start_135_,t23,10,lin_disp,6.879,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.0008722197993894792,93,0.0008722197993894792,0.0,0.0,0.0,0.0,True,1.2911446717547976e-16,0.0,True,0.0007268498328246521,True,True,True
2638_Start_135_,t23,11,lin_disp,2.392,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.0008361204013377006,93,0.0008361204013377006,0.0,0.0,0.0,0.0,False,0.3564356343843663,0.0,True,0.0004180602006688503,True,True,True
2638_Start_135_,t23,12,lin_disp,7.311,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.00041034058268364296,93,0.00041034058268364296,0.0,0.0,0.0,0.0,False,0.022282104169578102,0.0,True,0.00027356038845584296,True,True,True
2638_Start_135_,t24,2,lin_disp,6.879,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,True,1.2911446717547976e-16,0.0,True,0.0,True,True,True
2638_Start_135_,t24,3,lin_disp,36.57,0.9840319361277445,1.0,0.9201596806387226,1.0,1.0,0.9840319361277445,0.0,0.0,none,0.0,0.0,0.0001093792726279707,93,0.0001093792726279707,0.0,0.0,0.0,0.0,True,0.0,0.0,True,8.203445447088087e-05,True,True,True
2638_Start_135_,t24,4,lin_disp,37.211,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,8.062132165220267e-05,93,8.062132165220267e-05,0.0,0.0,0.0,0.0,True,1.9094964815782972e-16,0.0,True,8.062132165220267e-05,True,True,True
2638_Start_135_,t25,2,ang_acc,8.025,1.0,1.0,1.0,1.0,1.0,0.9999924038172776,0.0,0.1,B.6,0.0,0.0,0.08436137071651086,93,0.08436137071651086,0.0,0.0,0.0,0.0,False,0.14499943500128423,0.0,True,0.05233644859813083,True,True,True
2638_Start_135_,t25,4,ang_acc,8.025,1.0,1.0,1.0,1.0,1.0,0.9999919334589911,0.0,0.1,B.6,0.0,0.0,0.08436137071651086,93,0.08436137071651086,0.0,0.0,0.0,0.0,False,0.09612971014423911,0.0,True,0.05211214953271035,True,True,True
2638_Start_135_,t27,2,ang_disp,135.018,1.0,1.0,1.0,1.0,1.0,0.9999994791387399,0.0,0.0,none,0.0,0.0,0.00013331555792561498,93,0.00013331555792561498,0.0,0.0,0.0,0.0,False,0.4314825154878352,0.0,True,7.406419884770421e-05,True,True,True
2638_Start_135_,t27,4,ang_disp,135.018,1.0,1.0,1.0,1.0,1.0,0.9999994720529463,0.0,0.0,none,0.0,0.0,0.00013331555792561498,93,0.00013331555792561498,0.0,0.0,0.0,0.0,False,0.33443716247164007,0.0,True,7.406419884770421e-05,True,True,True
2638_Start_135_,t27,6,ang_disp,30.643,1.0,1.0,1.0,1.0,1.0,0.9999930977010973,0.0,0.0,none,0.0,0.0,0.0002610710439578083,93,0.0002610710439578083,0.0,0.0,0.0,0.0,False,0.28791485181731297,0.0,True,0.00022843716346303877,True,True,True
2638_Start_135_,t27,8,ang_disp,30.643,1.0,1.0,1.0,1.0,1.0,0.9999930977010973,0.0,0.0,none,0.0,0.0,0.0002610710439578083,93,0.0002610710439578083,0.0,0.0,0.0,0.0,False,0.28791485181731297,0.0,True,0.00022843716346303877,True,True,True
2638_Start_135_,t28,5,joint,1.03,1.0,1.0,1.0,1.0,1.0,0.9999921325071576,0.0,0.0,none,0.0,0.0,0.1388349514563108,93,0.1388349514563108,0.0,0.0,0.0,0.0,False,0.3749840878178723,0.0,True,0.08582524271844663,True,True,True
2638_Start_135_,t30,1,contact,108.694,1.0,1.0,1.0,1.0,1.0,0.9999991945329963,0.0,0.0,none,0.0,0.0,6.440097889479448e-05,93,6.440097889479448e-05,0.0,0.0,0.0,0.0,False,0.05812339407227053,0.0,True,4.600069921071691e-05,True,True,True
2638_Start_135_,t30,8,contact,106.194,1.0,1.0,1.0,1.0,1.0,0.9999991945329963,0.0,0.0,none,0.0,0.0,0.015499934082904879,93,0.015499934082904879,0.0,0.0,0.0,0.0,False,0.059491724535203246,0.0,True,0.011693692675669172,True,True,True
2638_Start_135_,t31,1,contact,108.094,1.0,1.0,1.0,1.0,1.0,0.9999991945329963,0.0,0.0,none,0.0,0.0,0.003173164097914679,93,0.003173164097914679,0.0,0.0,0.0,0.0,False,0.058446021012187294,0.0,True,0.002464521620071329,True,True,True
2638_Start_135_,t31,8,contact,101.575,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.001260152596603496,93,0.001260152596603496,0.0,0.0,0.0,0.0,False,0.09334139047166634,0.0,True,0.000986463204528543,True,True,True
2638_Start_135_,t32,1,spring,2.474,1.0,1.0,1.0,1.0,1.0,0.999983705944212,0.0,0.0,none,0.0,0.0,0.0012126111560226813,93,0.0012126111560226813,0.0,0.0,0.0,0.0,False,0.351855606441888,0.0,True,0.0008084074373483345,True,True,True
2638_Start_135_,t32,2,spring,267.18,1.0,1.0,1.0,1.0,1.0,0.9999956556548135,0.0,0.0,none,0.0,0.0,0.002994236095515961,93,0.002994236095515961,0.0,0.0,0.0,0.0,False,0.3513139614205579,0.0,True,0.0018264840182648384,True,True,True
2638_Start_135_,t32,3,spring,247.44,1.0,1.0,1.0,1.0,1.0,0.9999889864868174,0.0,0.0,none,0.0,0.0,0.0015761396702231442,93,0.0015761396702231442,0.0,0.0,0.0,0.0,False,0.3517970209320097,0.0,True,0.000808276753960625,True,True,True
2638_Start_135_,t32,4,spring,65.15,1.0,1.0,1.0,1.0,1.0,0.9999951876336306,0.0,0.0,none,0.0,0.0,0.0032233307751344275,93,0.0032233307751344275,0.0,0.0,0.0,0.0,False,0.4335653091753594,0.0,True,0.0017498081350727566,True,True,True
2638_Start_135_,t32,5,spring,2.474,1.0,1.0,1.0,1.0,1.0,0.999983705944212,0.0,0.0,none,0.0,0.0,0.0012126111560226813,93,0.0012126111560226813,0.0,0.0,0.0,0.0,False,0.351855606441888,0.0,True,0.000808407437348514,True,True,True
2638_Start_135_,t32,6,spring,267.18,1.0,1.0,1.0,1.0,1.0,0.9999956556548135,0.0,0.0,none,0.0,0.0,0.0029568081443220435,93,0.0029568081443220435,0.0,0.0,0.0,0.0,False,0.3513139614205579,0.0,True,0.0017516281158770032,True,True,True
